Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
4,147630,147603,147619,147615,146478
2,147940,147902,147915,147912,146771
1,148250,148200,148211,148210,147063
5,148470,148499,148507,148507,147356
3,148760,148798,148804,148804,147648
6,149030,149096,149100,149101,147941
4,149410,149395,149396,149399,148233
1,149720,149694,149692,149696,148526
2,150020,149992,149989,149993,148818
3,150310,150291,150285,150290,149111
5,150560,150590,150581,150588,149403
6,150900,150888,150877,150885,149696
1,151450,151441,151459,151447,150281
4,151720,151739,151755,151743,150573
2,152030,152036,152051,152039,150866
5,152310,152333,152347,152334,151158
3,152640,152631,152643,152630,151451
6,152940,152928,152939,152926,151743
1,153240,153225,153235,153221,152036
2,153510,153523,153531,153517,152328
4,153790,153820,153827,153812,152621
3,154140,154117,154123,154108,152913
5,154390,154414,154419,154404,153205
6,154720,154712,154715,154699,153498
2,155260,155265,155289,155265,154083
1,155600,155561,155584,155561,154375
4,155840,155857,155880,155857,154668
5,156130,156154,156175,156152,154960
3,156440,156450,156471,156448,155253
6,156700,156747,156766,156744,155545
2,157020,157043,157062,157040,155838
4,157340,157340,157357,157335,156130
1,157680,157636,157652,157631,156423
3,157930,157933,157948,157927,156715
5,158220,158229,158243,158222,157008
6,158540,158526,158539,158518,157300
4,159110,159088,159114,159091,157885
2,159400,159384,159409,159387,158178
3,159700,159680,159704,159683,158470
1,159980,159976,159999,159978,158763
5,160240,160272,160294,160274,159055
6,160520,160568,160589,160570,159348
4,160880,160864,160884,160865,159640
3,161180,161160,161179,161161,159933
2,161470,161456,161474,161457,160225
5,161750,161752,161769,161752,160518
1,162060,162048,162064,162048,160810
6,162320,162344,162359,162344,161103
3,162900,162904,162934,162913,161688
4,163210,163201,163229,163208,161980
5,163470,163498,163523,163503,162273
2,163820,163795,163818,163798,162565
1,164110,164091,164112,164093,162858
6,164380,164388,164407,164388,163150
3,164630,164685,164702,164682,163442
5,164930,164981,164996,164977,163735
4,165280,165278,165291,165272,164027
1,165590,165575,165585,165567,164320
2,165890,165872,165880,165862,164612
6,166210,166168,166174,166157,164905
5,166700,166717,166746,166721,165490
3,166990,167013,167040,167016,165782
1,167310,167309,167334,167310,166075
4,167610,167605,167628,167605,166367
2,167890,167902,167922,167899,166660
6,168210,168198,168216,168194,166952
5,168460,168494,168511,168488,167245
1,168790,168790,168805,168783,167537
3,169060,169086,169099,169077,167830
2,169380,169382,169393,169372,168122
4,169700,169678,169687,169666,168415
6,169990,169974,169981,169961,168707
1,170520,170525,170553,170526,169292
5,170790,170820,170847,170821,169585
2,171120,171116,171140,171115,169877
3,171390,171412,171434,171410,170170
4,171700,171707,171728,171705,170462
6,172000,172003,172021,172000,170755
1,172330,172299,172315,172295,171047
2,172600,172594,172609,172590,171340
5,172880,172890,172902,172885,171632
4,173180,173186,173196,173180,171925
3,173470,173481,173490,173474,172217
6,173790,173777,173783,173769,172510
2,174370,174336,174361,174338,173095
1,174660,174632,174655,174634,173387
5,174920,174927,174948,174929,173680
3,175240,175223,175241,175225,173972
4,175540,175519,175535,175520,174264
6,175750,175814,175828,175816,174557
2,176050,176110,176122,176111,174849
5,176380,176405,176415,176407,175142
1,176730,176701,176708,176702,175434
4,177010,176997,177002,176998,175727
3,177310,177292,177295,177293,176019
6,177600,177588,177588,177589,176312
5,178160,178151,178174,178155,176897
2,178450,178448,178468,178452,177189
4,178740,178745,178761,178748,177482
1,179040,179042,179055,179045,177774
3,179320,179339,179348,179341,178067
6,179640,179636,179641,179638,178359
5,179920,179933,179935,179934,178652
4,180240,180230,180228,180230,178944
2,180550,180526,180521,180527,179237
3,180800,180823,180815,180823,179529
1,181170,181120,181108,181120,179822
6,181400,181417,181402,181416,180114
4,182020,181984,181999,181990,180699
5,182310,182282,182292,182287,180992
3,182570,182580,182586,182585,181284
2,182850,182878,182880,182882,181577
1,183170,183175,183173,183180,181869
6,183470,183473,183467,183477,182162
4,183780,183771,183761,183775,182454
3,184050,184069,184055,184072,182747
5,184370,184367,184348,184369,183039
1,184680,184665,184642,184667,183332
2,184970,184963,184936,184964,183624
6,185270,185261,185229,185262,183917
3,185840,185827,185835,185841,184502
4,186110,186126,186129,186138,184794
1,186450,186425,186423,186435,185086
5,186720,186724,186717,186732,185379
2,187020,187023,187012,187029,185671
6,187300,187322,187306,187326,185964
3,187620,187621,187600,187623,186256
1,187960,187920,187895,187920,186549
4,188210,188219,188189,188217,186841
2,188550,188518,188483,188514,187134
5,188800,188817,188777,188811,187426
6,189110,189116,189072,189108,187719
1,189690,189669,189670,189679,188304
3,189980,189967,189965,189974,188596
4,190260,190264,190259,190269,188889
5,190570,190561,190554,190565,189181
2,190860,190858,190848,190860,189474
6,191130,191155,191143,191155,189766
1,191460,191452,191438,191450,190059
3,191740,191749,191732,191745,190351
4,192030,192046,192027,192040,190644
2,192350,192343,192321,192336,190936
5,192630,192640,192616,192631,191229
6,192930,192937,192910,192926,191521
3,193500,193484,193493,193485,192106
1,193760,193779,193788,193779,192399
4,194050,194075,194082,194074,192691
5,194360,194370,194376,194368,192984
2,194670,194666,194671,194663,193276
6,194950,194961,194965,194957,193569
3,195230,195257,195260,195251,193861
4,195560,195552,195554,195546,194154
1,195840,195848,195848,195840,194446
2,196160,196143,196143,196135,194739
5,196430,196439,196437,196429,195031
6,196740,196734,196732,196724,195324
4,197330,197291,197309,197299,195908
3,197600,197586,197604,197593,196201
2,197890,197881,197898,197886,196493
1,198170,198176,198192,198180,196786
5,198420,198471,198486,198473,197078
6,198710,198766,198780,198767,197371
4,199090,199061,199074,199060,197663
2,199370,199356,199368,199354,197956
3,199670,199651,199662,199647,198248
5,199930,199945,199956,199940,198541
1,200230,200240,200250,200234,198833
6,200550,200535,200544,200527,199126
2,201080,201081,201108,201073,199711
4,201370,201374,201401,201367,200003
5,201640,201668,201694,201661,200296
3,201950,201961,201988,201955,200588
1,202250,202255,202281,202249,200881
6,202520,202548,202574,202543,201173
2,202880,202842,202868,202837,201466
5,203110,203135,203161,203131,201758
4,203420,203429,203454,203425,202051
1,203740,203722,203748,203719,202343
3,204010,204016,204041,204013,202636
6,204310,204309,204334,204307,202928
5,204890,204881,204913,204890,203513
2,205180,205177,205206,205185,203806
1,205490,205473,205499,205481,204098
4,205780,205769,205792,205776,204391
3,206070,206065,206085,206071,204683
6,206300,206361,206379,206367,204976
5,206660,206657,206672,206662,205268
1,206980,206953,206965,206957,205561
2,207270,207249,207258,207252,205853
3,207570,207545,207551,207548,206146
4,207850,207841,207844,207843,206438
